id,probabilidad,decil
15926,0.030060477091615252,6
15927,0.023130978910231508,4
15928,0.0982604618818777,10
15929,0.09688508050882738,10
15930,0.06161721874490648,7
15931,0.0077552071875859815,4
15932,0.09737634688083795,10
15933,7.024224622863665e-05,1
15934,0.0005783989137574082,1
15936,0.06279194574636875,8
15937,0.001699999818091394,2
15938,0.09688508050882738,10
15939,0.02319389315773452,4
15940,0.003104119103837506,3
15941,0.000682789880841773,1
15942,0.07141579253420126,8
15943,0.09699005150896495,10
15944,0.11408192727568163,10
15945,0.09473950839197455,9
15946,0.023409171693139635,5
15947,0.0009789130845051707,1
15948,0.01766137801509867,4
15949,0.06229923164519531,8
15950,0.06208824489872932,7
15951,0.005201548559213327,3
15952,0.005214147266665841,3
15953,0.06453001543079559,8
15954,0.02829616965350904,6
15955,0.0015621356340887302,2
15956,0.06231480307874596,8
15957,0.02630752253424134,5
15958,0.030060477091615252,6
15959,0.06245105167216417,8
15960,0.0005670463976796486,1
15961,0.02388477665953116,5
15963,0.022742235790313103,4
15964,0.02620823578501745,5
15965,0.0014525760361765502,2
15966,0.023436696850330313,5
15967,0.001983699843490451,2
15968,0.026437592405274116,6
15969,0.09699005150896495,10
15970,0.0995831809571904,10
15971,0.001301472154010546,2
15972,0.004663192779956315,3
15973,0.0007355904924056348,1
15974,0.0018875634901968342,2
15975,0.023130978910231508,4
15976,0.06521258116084731,8
15977,0.027059104842730167,6
15978,0.09116175778817079,9
15979,0.024011013096134192,5
15980,0.11408192727568163,10
15981,0.0013049103668759637,2
15982,0.0054472715134528185,3
15983,0.02618687624100754,5
15984,0.027108586940172888,6
15985,0.09688508050882738,10
15986,0.02630752253424134,5
15987,0.026037522527837767,5
15988,0.023409171693139635,5
15989,0.06227794442831775,8
15990,0.06869218639459944,8
15991,0.06211125568485443,7
15992,0.02271428671468658,4
15994,0.06253734229687764,8
15995,0.06196383734326203,7
15996,0.026761115418390036,6
15997,0.0016083005777372656,2
15998,0.0029301620239903185,3
15999,0.0013049103668759637,2
16000,0.005353608078208563,3
16001,0.12228945081220834,10
16002,0.0006283434198617367,1
16003,0.0005670463976796486,1
16004,0.005214147266665841,3
16005,0.0005551046124121934,1
16006,0.004532771405426454,3
16007,0.10285398652340742,10
16008,0.006267181023225864,4
16009,0.0995831809571904,10
16010,0.02620823578501745,5
16011,0.06236734630173977,8
16012,0.0029581296848001488,3
16013,0.024011013096134192,5
16014,0.0037409934153072627,3
16015,0.0016083005777372656,2
16016,0.06208824489872932,7
16017,0.030060477091615252,6
16018,0.02706381925565915,6
16019,0.06453001543079559,8
16020,0.026366109338412023,5
16021,0.030060477091615252,6
16022,0.004122967749960441,3
16024,0.0005783989137574082,1
16026,0.030060477091615252,6
16027,0.02388477665953116,5
16028,0.004698910278194756,3
16029,0.06245105167216417,8
16030,0.0018875634901968342,2
16031,0.0009218439062290064,1
16032,0.06253734229687764,8
16033,0.1036084296843999,10
16034,0.06869218639459944,8
16035,0.06719707947126632,8
16036,0.03904001797873195,7
16037,0.06245105167216417,8
16038,0.006884489558529525,4
16039,0.0006678600450419993,1
16040,0.09470704926407393,9
16041,0.027108586940172888,6
16042,0.00023344094101059872,1
16043,0.022633845589101864,4
16044,0.06227794442831775,8
16045,0.0033003547151728963,3
16046,0.005036477777298784,3
16047,0.09737634688083795,10
16048,0.00586414699616544,3
16049,0.0995831809571904,10
16050,0.0013618901864639378,2
16052,0.0,1
16053,0.02618687624100754,5
16054,0.022251078595000258,4
16055,0.030060477091615252,6
16056,0.06211125568485443,7
16057,0.005882816314950198,3
16058,0.09534529037947635,9
16059,0.0012385658703431743,2
16060,2.4360535931790497e-05,1
16061,0.027772135459381588,6
16062,0.12228945081220834,10
16063,0.002223913877612174,2
16064,0.022793263291878602,4
16065,0.11935889298302187,10
16066,0.041126335303880115,7
16067,0.06860417429249963,8
16068,0.06227794442831775,8
16069,0.027108586940172888,6
16070,0.06524374954014692,8
16071,0.0006283434198617367,1
16072,0.007605213518935822,4
16073,0.09737634688083795,10
16074,0.027059104842730167,6
16075,0.0005551046124121934,1
16076,0.09116175778817079,9
16077,0.06231480307874596,8
16078,0.06141084599560007,7
16079,0.007380276635881819,4
16080,0.004838403681452472,3
16081,0.06208824489872932,7
16082,0.06202844714649365,7
16083,0.030060477091615252,6
16084,0.026761115418390036,6
16085,0.000971186748061522,1
16086,0.025857670509521768,5
16087,0.030060477091615252,6
16088,0.0010545103863658697,1
16089,0.0015081963525191186,2
16090,0.0014525760361765502,2
16091,0.0006283434198617367,1
16092,0.09483273096817456,9
16093,0.0621401800202866,7
16094,0.022979659461686258,4
16095,0.09679921626564157,9
16096,0.06229923164519531,8
16097,0.002223913877612174,2
16098,0.003062811500429366,3
16099,0.0013596006071009356,2
16100,0.0032428154342552147,3
16101,0.030060477091615252,6
16102,0.005310902100651417,3
16103,0.00029778842281855496,1
16104,0.06869218639459944,8
16105,0.0030871883556574603,3
16106,0.0024255700308910733,2
16107,0.026037522527837767,5
16108,0.07141579253420126,8
16109,0.06165182177418405,7
16110,0.004467466828744406,3
16111,0.06253734229687764,8
16112,0.000971186748061522,1
16113,0.0025933552657904026,2
16114,0.7689185016772261,10
16115,0.06524374954014692,8
16116,0.09688508050882738,10
16117,0.00027478945064214095,1
16118,0.026366109338412023,5
16119,0.02630752253424134,5
16120,0.0016011907582518508,2
16121,0.0621401800202866,7
16122,0.09473950839197455,9
16123,0.030039694008688417,6
16124,0.5741642771245629,10
16125,3.215434083601286e-05,1
16126,0.09370924992539115,9
16127,0.000853015290338788,1
16128,0.005353608078208563,3
16129,0.00586414699616544,3
16130,0.004898115139430068,3
16131,0.0013700632458232105,2
16132,0.023409171693139635,5
16133,0.0005670463976796486,1
16134,0.026130854975760353,5
16135,0.09679921626564157,9
16136,0.0621401800202866,7
16137,0.0054472715134528185,3
16138,0.02630752253424134,5
16139,0.02829616965350904,6
16140,0.02706381925565915,6
16141,0.030060477091615252,6
16142,0.00586414699616544,3
16143,0.0016834786044970678,2
16144,0.00020148489503328215,1
16145,0.023436696850330313,5
16146,0.061610741019323234,7
16148,0.018768462742622158,4
16149,0.02706381925565915,6
16150,0.021961999230281585,4
16151,0.09470146751338669,9
16153,0.09647473292468378,9
16154,0.006267181023225864,4
16155,0.06141084599560007,7
16156,0.001301472154010546,2
16157,0.026366109338412023,5
16158,0.06524374954014692,8
16159,0.10285398652340742,10
16160,0.09116175778817079,9
16161,0.07141579253420126,8
16162,0.06719707947126632,8
16163,0.010375851670131353,4
16166,0.09473950839197455,9
16167,0.004467466828744406,3
16168,0.06165182177418405,7
16169,0.09473950839197455,9
16172,0.09524435701503343,9
16173,0.016633513546529043,4
16174,0.06279194574636875,8
16175,0.0521371381854395,7
16176,0.005353608078208563,3
16177,0.02706381925565915,6
16178,0.026037522527837767,5
16179,0.03943569670152741,7
16180,0.09679921626564157,9
16181,0.02637369641418571,6
16182,0.0035648020248629274,3
16183,0.0001947463768115942,1
16184,0.001699999818091394,2
16185,0.00634278276229845,4
16186,0.09611929318272326,9
16188,0.0291525523449741,6
16189,0.026033112285071963,5
16190,0.0014856387114165588,2
16192,0.06279194574636875,8
16193,0.004087940657552553,3
16194,0.027772135459381588,6
16195,0.06225706526655154,7
16196,0.0259706050171385,5
16197,0.030060477091615252,6
16198,0.023436696850330313,5
16199,0.06287886756502939,8
16200,0.0013300386288596705,2
16201,0.02630752253424134,5
16202,0.003029068114304108,3
16203,0.003029068114304108,3
16204,0.027059104842730167,6
16205,0.1036084296843999,10
16206,0.005882816314950198,3
16207,0.11935889298302187,10
16208,0.030060477091615252,6
16209,0.004077339610304379,3
16210,0.1036084296843999,10
16211,0.005553640603644549,3
16212,0.09470704926407393,9
16213,0.09737634688083795,10
16214,0.030060477091615252,6
16215,0.06208824489872932,7
16216,0.10340772679832622,10
16217,0.06225706526655154,7
16218,0.09679921626564157,9
16219,0.10340772679832622,10
16220,0.03044626519237781,7
16221,0.0005695313817854382,1
16222,0.030060477091615252,6
16224,0.02319389315773452,4
16225,0.0219130144415175,4
16226,0.02706381925565915,6
16227,7.130889273930223e-05,1
16228,0.011508734624388249,4
16229,0.02271428671468658,4
16230,0.00586414699616544,3
16231,0.02461668134226331,5
16232,0.09516410467356497,9
16233,0.0014525760361765502,2
16234,0.000700063801697643,1
16235,0.06279194574636875,8
16236,0.02319525575604663,4
16237,0.002164286258722947,2
16238,0.027059104842730167,6
16239,0.02829616965350904,6
16240,0.11408192727568163,10
16241,0.0021093916605905406,2
16242,0.09516410467356497,9
16243,0.001406351105242503,2
16244,0.026130854975760353,5
16245,0.0006828375560550583,1
16246,0.029612808441107044,6
16247,0.02554737840933535,5
16248,0.0005476015519846549,1
16249,0.00012653343711258142,1
16250,0.06196383734326203,7
16252,0.02630752253424134,5
16253,0.021961999230281585,4
16254,0.0982604618818777,10
16255,0.02908133621936572,6
16256,0.0259706050171385,5
16257,0.022633845589101864,4
16259,0.022979659461686258,4
16260,0.0010545103863658697,1
16261,0.004576974215548572,3
16262,0.026311355968671082,5
16263,0.0005670463976796486,1
16264,0.005431067249147028,3
16265,0.0014683894296292632,2
16266,0.07193087246663443,8
16267,0.09670705915812386,9
16270,0.022742235790313103,4
16271,0.022793263291878602,4
16272,0.09483273096817456,9
16273,0.003001934801034696,3
16275,0.005687380865618054,3
16276,0.0006828375560550583,1
16277,0.0054472715134528185,3
16278,0.028235876096050508,6
16279,0.02300382349742694,4
16280,0.11408192727568163,10
16281,0.023436696850330313,5
16282,0.06869218639459944,8
16283,0.02271428671468658,4
16284,0.027772135459381588,6
16285,0.06208824489872932,7
16286,0.06453001543079559,8
16287,0.06161721874490648,7
16288,0.00027478945064214095,1
16289,0.0002159294315325766,1
16290,0.022793263291878602,4
16291,0.06860417429249963,8
16292,0.06208824489872932,7
16293,0.0010545103863658697,1
16294,0.0028983319325644745,3
16297,0.09679921626564157,9
16298,0.030060477091615252,6
16299,0.02554737840933535,5
16300,0.06253734229687764,8
16301,0.06245105167216417,8
16303,0.02271428671468658,4
16304,0.025857670509521768,5
16305,0.0010767677528250022,2
16306,0.0529990598029424,7
16307,0.0015621356340887302,2
16308,0.06869218639459944,8
16310,0.09473950839197455,9
16311,0.09611929318272326,9
16312,0.5343799893287423,10
16313,0.0009625595459578708,1
16314,0.0005537724340512331,1
16315,0.022793263291878602,4
16316,0.06229923164519531,8
16317,0.022251078595000258,4
16318,0.000853015290338788,1
16319,0.015683734552456943,4
16320,0.027772135459381588,6
16323,0.02300382349742694,4
16324,0.027108586940172888,6
16325,0.03044626519237781,7
16326,0.0995831809571904,10
16328,0.0291525523449741,6
16329,0.0029581296848001488,3
16330,0.06253734229687764,8
16331,0.0009789130845051707,1
16332,0.0054472715134528185,3
16335,0.0,1
16336,0.0006283434198617367,1
16337,0.09116175778817079,9
16338,0.11935889298302187,10
16340,0.06236734630173977,8
16341,0.02300382349742694,4
16342,0.0002159294315325766,1
16343,0.09370924992539115,9
16344,0.06161721874490648,7
16345,0.006391888955675576,4
16346,0.10285398652340742,10
16347,0.09699005150896495,10
16348,0.0017168350886401216,2
16349,0.09647473292468378,9
16350,0.0033766479830006774,3
16351,0.026037522527837767,5
16352,0.12228945081220834,10
16353,0.06524374954014692,8
16354,0.030060477091615252,6
16355,0.026130854975760353,5
16356,0.022671380980265596,4
16357,0.09611929318272326,9
16358,0.027772135459381588,6
16359,0.030039694008688417,6
16360,0.06860417429249963,8
16361,6.39979549209145e-05,1
16362,0.06521258116084731,8
16363,0.09470146751338669,9
16364,0.030060477091615252,6
16365,0.06253734229687764,8
16366,0.02736255045857041,6
16367,0.026130854975760353,5
16368,0.06524374954014692,8
16369,0.0027894492163223795,3
16370,0.024011013096134192,5
16371,0.07141579253420126,8
16372,0.0259706050171385,5
16373,0.0009941062281615385,1
16374,0.09116175778817079,9
16375,0.06161721874490648,7
16376,0.024022699694546717,5
16377,0.022742235790313103,4
16378,0.10285398652340742,10
16379,0.09679921626564157,9
16380,0.025321394915651503,5
16381,0.0017168350886401216,2
16382,0.06253734229687764,8
16383,0.06521258116084731,8
16384,0.12228945081220834,10
16385,0.0005670463976796486,1
16386,0.0995831809571904,10
16387,0.09483273096817456,9
16388,0.00012653343711258142,1
16389,0.007605213518935822,4
16390,0.0025263130299058184,2
16391,0.004122967749960441,3
16392,0.02630752253424134,5
16393,0.00029778842281855496,1
16395,0.09483273096817456,9
16397,0.022793263291878602,4
16398,0.10340772679832622,10
16399,0.06253734229687764,8
16400,0.0621401800202866,7
16401,0.11935889298302187,10
16402,0.02319525575604663,4
16403,0.030060477091615252,6
16404,0.0016441937920728387,2
16405,0.004576974215548572,3
16406,0.0010786310257324592,2
16407,0.10285398652340742,10
16408,0.06524374954014692,8
16409,0.00024246381434666454,1
16410,0.06245105167216417,8
16411,0.030060477091615252,6
16412,0.06231480307874596,8
16413,0.0014525760361765502,2
16414,0.007015756566012486,4
16415,0.09737634688083795,10
16417,0.06208824489872932,7
16418,7.130889273930223e-05,1
16420,0.02461668134226331,5
16421,0.06211125568485443,7
16422,0.06161721874490648,7
16423,0.00012653343711258142,1
16424,0.06521258116084731,8
16425,0.022633845589101864,4
16426,0.027059104842730167,6
16427,0.0011640933484283805,2
16428,0.0995831809571904,10
16429,0.02666494850406596,6
16430,0.029612808441107044,6
16431,0.09737634688083795,10
16432,0.030039694008688417,6
16433,0.02618687624100754,5
16434,0.024022699694546717,5
16435,0.0033003547151728963,3
16436,0.09699005150896495,10
16437,0.1036084296843999,10
16438,0.06279194574636875,8
16439,0.023130978910231508,4
16440,0.00027478945064214095,1
16441,0.06165182177418405,7
16442,0.09483273096817456,9
16443,0.024011013096134192,5
16444,0.06227794442831775,8
16445,0.023436696850330313,5
16447,0.09370924992539115,9
16448,0.02630752253424134,5
16449,0.09670705915812386,9
16450,0.0291525523449741,6
16451,0.10340772679832622,10
16453,0.12228945081220834,10
16454,0.06524374954014692,8
16455,0.03044626519237781,7
16456,0.026025516566969,5
16457,0.09737634688083795,10
16458,0.0006283434198617367,1
16459,0.06860417429249963,8
16460,0.0013618901864639378,2
16461,0.022793263291878602,4
16462,0.026037522527837767,5
16463,0.09737634688083795,10
16464,0.0006828375560550583,1
16465,0.02829616965350904,6
16467,0.0006678600450419993,1
16468,0.0010120624443769484,1
16469,0.06161721874490648,7
16470,0.02618704022416981,5
16471,0.005214147266665841,3
16472,0.02637369641418571,6
16473,0.030039694008688417,6
16474,0.026025516566969,5
16475,0.06202844714649365,7
16476,0.027059104842730167,6
16477,0.0009625595459578708,1
16479,0.030060477091615252,6
16480,0.06453001543079559,8
16481,0.005310902100651417,3
16482,0.06521258116084731,8
16483,0.06236734630173977,8
16484,0.004087940657552553,3
16485,0.04781039336538792,7
16486,0.05811958374783412,7
16487,0.004937396507956414,3
16488,0.02461668134226331,5
16489,0.09524435701503343,9
16490,0.0004825404378935494,1
16491,0.003029068114304108,3
16492,0.09572263984532312,9
16493,0.00012653343711258142,1
16494,0.021961999230281585,4
16495,0.0034223540572141083,3
16496,0.0,1
16497,0.06141084599560007,7
16498,0.0291525523449741,6
16499,0.002667489100083698,2
16501,0.5000046090041813,10
16502,0.09647473292468378,9
16503,0.05754411472523085,7
16505,0.06453001543079559,8
16506,0.0015081963525191186,2
16507,0.0008504389034061699,1
16508,0.07141579253420126,8
16509,0.051674970020713556,7
16510,0.02829616965350904,6
16511,0.06225706526655154,7
16512,0.02319525575604663,4
16513,0.09679921626564157,9
16514,0.040331891942281345,7
16515,0.030060477091615252,6
16516,0.005687380865618054,3
16517,0.0016011907582518508,2
16518,0.00586414699616544,3
16519,0.02666494850406596,6
16520,0.06453001543079559,8
16521,0.10340772679832622,10
16522,0.02637369641418571,6
16523,0.0008504389034061699,1
16524,0.07141579253420126,8
16525,0.0038668745655812487,3
16526,0.06211125568485443,7
16527,0.030039694008688417,6
16528,0.030060477091615252,6
16529,0.02618687624100754,5
16530,0.022683719429494847,4
16531,0.001216455585946399,2
16532,0.5535697493846147,10
16533,0.003825413230295865,3
16535,0.02706381925565915,6
16536,0.0028983319325644745,3
16537,0.027108586940172888,6
16538,0.11408192727568163,10
16539,0.09473950839197455,9
16540,0.06225706526655154,7
16541,0.06196383734326203,7
16542,0.06196383734326203,7
16543,0.003029068114304108,3
16544,0.029612808441107044,6
16545,0.0054472715134528185,3
16546,0.09470146751338669,9
16547,0.09670705915812386,9
16548,0.004576974215548572,3
16549,0.04986304136990162,7
16550,0.0015795513664970805,2
16551,0.004838403681452472,3
16552,0.09572263984532312,9
16553,0.030060477091615252,6
16555,0.06227794442831775,8
16556,0.0420462096867333,7
16557,0.0009625595459578708,1
16558,0.008103962588915551,4
16559,0.004393578060549833,3
16560,0.030060477091615252,6
16561,0.02706381925565915,6
16562,0.09370924992539115,9
16563,0.004663192779956315,3
16564,0.0009218439062290064,1
16565,0.06245105167216417,8
16566,0.004532771405426454,3
16567,0.06231480307874596,8
16569,0.09116175778817079,9
16570,0.001983699843490451,2
16571,0.030060477091615252,6
16572,0.06521258116084731,8
16574,0.022251078595000258,4
16575,0.02319389315773452,4
16576,0.06165182177418405,7
16577,0.030060477091615252,6
16578,0.030060477091615252,6
16579,0.002223913877612174,2
16580,0.022251078595000258,4
16581,0.06279194574636875,8
16582,0.026366109338412023,5
16583,0.011931081266972685,4
16584,0.030060477091615252,6
16585,0.06719707947126632,8
16586,0.006736087229008154,4
16587,0.0074716665689407505,4
16588,0.04598289091306938,7
16589,0.00174887300231089,2
16590,0.02618687624100754,5
16591,0.0002159294315325766,1
16592,0.09737634688083795,10
16593,0.0995831809571904,10
16594,0.005353608078208563,3
16595,0.027108586940172888,6
16596,0.022979659461686258,4
16597,0.5343799893287423,10
16598,0.026437592405274116,6
16599,0.02319389315773452,4
16600,0.00012653343711258142,1
16601,0.10285398652340742,10
16602,0.001301472154010546,2
16603,0.10340772679832622,10
16605,0.004698910278194756,3
16606,0.059567048747910786,7
16607,0.02637369641418571,6
16608,0.004393578060549833,3
16609,0.030060477091615252,6
16610,0.030039694008688417,6
16611,0.02736255045857041,6
16612,0.021961999230281585,4
16613,0.001553586043976226,2
16615,0.022793263291878602,4
16616,0.0016441937920728387,2
16617,0.06719707947126632,8
16618,0.021961999230281585,4
16619,0.023130978910231508,4
16620,0.0006828375560550583,1
16622,0.0014683894296292632,2
16623,0.06165182177418405,7
16624,0.09670705915812386,9
16625,0.06279194574636875,8
16626,0.0074716665689407505,4
16627,0.06161721874490648,7
16628,0.030060477091615252,6
16629,0.001699999818091394,2
16630,0.006910708159722212,4
16631,0.004898115139430068,3
16632,0.1036084296843999,10
16633,0.022793263291878602,4
16634,0.06225706526655154,7
16635,0.022979659461686258,4
16636,0.0007814055944133035,1
16637,0.06860417429249963,8
16638,0.0015081963525191186,2
16639,0.030060477091615252,6
16640,0.0016441937920728387,2
16641,0.00023344094101059872,1
16642,0.02554737840933535,5
16643,0.0259706050171385,5
16644,0.0621401800202866,7
16645,0.06165182177418405,7
16646,0.030060477091615252,6
16647,0.004122967749960441,3
16648,0.10340772679832622,10
16649,0.09572263984532312,9
16650,0.0024255700308910733,2
16651,0.024022699694546717,5
16652,0.06453001543079559,8
16653,0.06279194574636875,8
16654,0.030060477091615252,6
16655,0.005687380865618054,3
16656,0.0002310342362308868,1
16657,0.07141579253420126,8
16658,9.236427529110457e-05,1
16659,0.09688508050882738,10
16660,0.10285398652340742,10
16661,0.027059104842730167,6
16662,0.007811417167422627,4
16663,0.06453001543079559,8
16664,0.09473950839197455,9
16665,0.030060477091615252,6
16666,0.09679921626564157,9
16667,0.09688508050882738,10
16668,0.11408192727568163,10
16669,3.327958351095487e-05,1
16670,0.02666494850406596,6
16671,0.02706381925565915,6
16672,0.02388477665953116,5
16673,0.0025263130299058184,2
16674,0.001406351105242503,2
16675,0.09370924992539115,9
16676,0.0011640933484283805,2
16677,0.024011013096134192,5
16678,0.0982604618818777,10
16679,0.026037522527837767,5
16680,0.04885990161249374,7
16681,0.030060477091615252,6
16682,0.005580771029183775,3
16683,0.09473950839197455,9
16684,0.06869218639459944,8
16685,0.06161721874490648,7
16686,0.07141579253420126,8
16687,0.022742235790313103,4
16688,0.007015756566012486,4
16689,0.02618687624100754,5
16690,0.012007717037685217,4
16691,0.12228945081220834,10
16692,0.5343799893287423,10
16693,0.0002159294315325766,1
16694,0.030060477091615252,6
16696,0.022683719429494847,4
16697,0.005310902100651417,3
16698,0.0014683894296292632,2
16699,0.06231480307874596,8
16700,0.06225706526655154,7
16701,0.06524374954014692,8
16703,0.0015081963525191186,2
16704,0.06196383734326203,7
16705,0.005744114620451071,3
16706,0.02706381925565915,6
16707,0.027059104842730167,6
16708,0.004379879492982851,3
16709,0.04501584197857497,7
16710,0.0015081963525191186,2
16711,0.0291525523449741,6
16712,0.023409171693139635,5
16713,0.004898115139430068,3
16714,0.0014525760361765502,2
16715,0.02829616965350904,6
16717,0.09647473292468378,9
16718,0.09483273096817456,9
16719,0.09470704926407393,9
16720,0.06860417429249963,8
16721,0.7105106033125419,10
16722,0.06521258116084731,8
16723,0.03933906729460184,7
16725,0.005036477777298784,3
16726,0.02319389315773452,4
16727,0.02706381925565915,6
16728,0.09670705915812386,9
16730,0.09370924992539115,9
16731,0.002223913877612174,2
16732,0.01087037718163666,4
16733,0.10285398652340742,10
16734,0.06208824489872932,7
16735,0.02666494850406596,6
16736,0.005687380865618054,3
16737,0.06453001543079559,8
16738,0.11935889298302187,10
16739,0.09737634688083795,10
16740,0.0020700829814177175,2
16741,0.027059104842730167,6
16742,0.023130978910231508,4
16743,0.09473950839197455,9
16745,0.001406351105242503,2
16746,0.12228945081220834,10
16747,0.06208824489872932,7
16748,0.027463111029574935,6
16749,0.02637369641418571,6
16750,0.09688508050882738,10
16751,0.06453001543079559,8
16752,0.0015081963525191186,2
16753,0.026311355968671082,5
16755,0.0012385658703431743,2
16756,0.09470704926407393,9
16757,0.07141579253420126,8
16758,0.026033112285071963,5
16759,0.06227794442831775,8
16761,0.010184616875825439,4
16762,0.09647473292468378,9
16763,0.02319389315773452,4
16764,0.0016351812565142732,2
16765,0.02630752253424134,5
16766,0.030060477091615252,6
16767,0.10340772679832622,10
16768,0.09737634688083795,10
16769,0.06253734229687764,8
16770,0.030060477091615252,6
16771,0.06253734229687764,8
16772,0.0016834786044970678,2
16773,0.09524435701503343,9
16774,0.004698910278194756,3
16775,0.030060477091615252,6
16776,0.0008504389034061699,1
16777,0.02271428671468658,4
16778,0.00012653343711258142,1
16779,0.00016848866846462315,1
16780,0.04094591659859923,7
16781,0.11408192727568163,10
16782,0.026437592405274116,6
16783,0.030060477091615252,6
16784,0.021961999230281585,4
16785,0.10285398652340742,10
16786,0.02554737840933535,5
16787,0.0995831809571904,10
16788,0.022671380980265596,4
16789,0.09737634688083795,10
16790,0.000853015290338788,1
16791,0.022633845589101864,4
16792,0.030060477091615252,6
16793,0.03044626519237781,7
16794,0.09524435701503343,9
16795,0.005553640603644549,3
16796,0.0009178057371815139,1
16797,0.0006865570830494757,1
16798,0.007811417167422627,4
16800,0.006232501727110223,4
16801,0.022671380980265596,4
16802,0.06231480307874596,8
16803,0.01489798201798202,4
16804,0.06279194574636875,8
16805,0.024022699694546717,5
16806,0.10285398652340742,10
16808,0.002223913877612174,2
16809,6.324900133155793e-05,1
16810,0.007414792138319688,4
16811,0.001216455585946399,2
16812,0.000853015290338788,1
16813,0.02271428671468658,4
16814,0.02736255045857041,6
16815,0.02461668134226331,5
16816,0.02300382349742694,4
16817,0.028189436709521544,6
16818,0.09737634688083795,10
16819,0.004016178060506157,3
16820,0.005310902100651417,3
16821,0.09611929318272326,9
16822,0.09470704926407393,9
16823,0.0007836552359085534,1
16824,0.00012653343711258142,1
16825,0.021961999230281585,4
16826,0.06225706526655154,7
16828,0.0291525523449741,6
16829,0.0006283434198617367,1
16830,0.02618687624100754,5
16831,0.06245105167216417,8
16832,0.0012385658703431743,2
16834,0.10285398652340742,10
16835,0.029612808441107044,6
16836,0.030060477091615252,6
16837,0.7170889512040536,10
16838,0.02706381925565915,6
16839,0.09679921626564157,9
16840,0.024022699694546717,5
16841,0.026033112285071963,5
16842,0.0017168350886401216,2
16843,0.06524374954014692,8
16844,0.022251078595000258,4
16845,0.09524435701503343,9
16846,0.09483273096817456,9
16847,0.566104008033541,10
16848,0.06161721874490648,7
16850,0.06225706526655154,7
16851,0.022793263291878602,4
16852,0.07193087246663443,8
16853,0.09370924992539115,9
16854,0.06225706526655154,7
16855,0.028189436709521544,6
16856,0.005036477777298784,3
16857,0.02319525575604663,4
16858,0.023130978910231508,4
16859,0.06253734229687764,8
16860,0.06236734630173977,8
16861,0.0016162795170193865,2
16862,0.06161721874490648,7
16863,0.06279194574636875,8
16864,0.027108586940172888,6
16865,0.06759428553351932,8
16866,0.0995831809571904,10
16867,0.026309511259219445,5
16868,0.09737634688083795,10
16869,0.0291525523449741,6
16870,0.06208824489872932,7
16871,0.030060477091615252,6
16872,0.04854800935268875,7
16873,0.07141579253420126,8
16874,0.02630752253424134,5
16875,0.09699005150896495,10
16876,0.005353608078208563,3
16877,0.06279194574636875,8
16879,0.56333647791259,10
16880,0.0016441937920728387,2
16881,0.02736255045857041,6
16882,0.027059104842730167,6
16883,0.006910708159722212,4
16884,0.06253734229687764,8
16885,0.001699999818091394,2
16886,0.02271428671468658,4
16887,0.06229923164519531,8
16889,0.002808988764044944,3
16890,0.06524374954014692,8
16891,0.004731756371174997,3
16892,0.025321394915651503,5
16893,0.030060477091615252,6
16894,0.09572263984532312,9
16895,0.005353608078208563,3
16896,0.02706381925565915,6
16897,0.04103391387850107,7
16898,0.09470704926407393,9
16899,0.000947311316791459,1
16900,0.0369947419600927,7
16901,5.7640119442745364e-05,1
16902,0.00029778842281855496,1
16903,0.06521258116084731,8
16904,0.06161721874490648,7
16905,0.0027347006796426304,2
16906,0.0036686307022862547,3
16907,0.0013618901864639378,2
16908,0.030060477091615252,6
16909,0.09611929318272326,9
16910,0.12228945081220834,10
16911,0.00012653343711258142,1
16912,0.09611929318272326,9
16913,0.02388477665953116,5
16914,0.06141084599560007,7
16915,0.00029778842281855496,1
16916,0.027059104842730167,6
16917,0.06236734630173977,8
16918,0.006910708159722212,4
16919,0.0016441937920728387,2
16920,0.005431067249147028,3
16921,0.06524374954014692,8
16923,0.00586414699616544,3
16924,0.06208824489872932,7
16925,0.09470146751338669,9
16926,0.06141084599560007,7
16927,0.0002159294315325766,1
16928,0.02388477665953116,5
16929,0.024022699694546717,5
16930,0.005214147266665841,3
16931,0.0291525523449741,6
16933,0.0054472715134528185,3
16934,0.09572263984532312,9
16935,3.327958351095487e-05,1
16936,0.005431067249147028,3
16937,0.026025516566969,5
16938,0.024011013096134192,5
16939,0.007014284060679072,4
16940,0.09470704926407393,9
16941,0.0012558592724680896,2
16942,0.0011820982432337748,2
16943,0.02300382349742694,4
16944,0.030060477091615252,6
16945,0.00029778842281855496,1
16946,0.06227794442831775,8
16947,0.0002159294315325766,1
16948,0.09516410467356497,9
16949,0.004663192779956315,3
16950,0.06245105167216417,8
16951,0.022251078595000258,4
16952,0.02618704022416981,5
16953,0.09737634688083795,10
16954,0.0291525523449741,6
16955,0.09737634688083795,10
16956,0.02736255045857041,6
16957,0.0010468781368449193,1
16958,0.0995831809571904,10
16959,0.06524374954014692,8
16960,0.09670705915812386,9
16961,0.06860417429249963,8
16962,0.09699005150896495,10
16963,0.022251078595000258,4
16964,0.06869218639459944,8
16965,0.022671380980265596,4
16966,0.0013700632458232105,2
16968,0.06524374954014692,8
16969,0.02620823578501745,5
16970,0.0009941062281615385,1
16971,0.02618704022416981,5
16972,0.009002102950329952,4
16974,0.0005670463976796486,1
16975,0.022633845589101864,4
16976,0.06141084599560007,7
16977,0.022742235790313103,4
16978,0.06453001543079559,8
